id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
636986,41.0,Female,18194.0,Married,2.0,High School,,6.840327126000847,Urban,Premium,,3.0,573.0,7.0,2020-11-15 15:21:39.252145,Poor,No,Daily,Apartment,2106.0
1014781,35.0,Female,43436.0,Divorced,2.0,Bachelor's,,12.087675132336267,Rural,Comprehensive,0.0,11.0,609.0,9.0,2021-02-04 15:21:39.245086,Poor,No,Daily,Condo,478.0
815570,57.0,Male,74949.0,Single,0.0,Master's,Self-Employed,32.37245747751143,Urban,Comprehensive,2.0,13.0,753.0,8.0,2024-04-07 15:21:39.091080,Average,Yes,Monthly,Apartment,2060.0
260158,62.0,Female,88.0,Single,1.0,PhD,Self-Employed,37.50354422445524,Urban,Premium,,9.0,759.0,6.0,2024-05-25 15:21:39.197445,Average,Yes,Rarely,Condo,82.0
230760,23.0,Female,11588.0,,1.0,Master's,Unemployed,19.13266709146032,Urban,Comprehensive,1.0,8.0,672.0,7.0,2024-07-15 15:21:39.155231,Average,Yes,Weekly,Condo,280.0
449124,62.0,Female,7073.0,Divorced,2.0,High School,Unemployed,4.229714575968738,Suburban,Comprehensive,0.0,18.0,628.0,4.0,2023-07-13 15:21:39.143708,Poor,Yes,Weekly,Apartment,740.0
685445,36.0,Female,14982.0,Single,2.0,Master's,Unemployed,,Suburban,Basic,0.0,8.0,548.0,6.0,2023-04-09 15:21:39.134960,Average,No,Monthly,House,1257.0
653586,35.0,Male,11982.0,Single,0.0,PhD,Unemployed,43.64499480460625,Rural,Comprehensive,0.0,13.0,718.0,9.0,2023-09-06 15:21:39.082499,Good,No,Weekly,Condo,668.0
1025870,64.0,Female,29082.0,Married,1.0,Bachelor's,Self-Employed,29.592375774728723,Urban,Basic,2.0,15.0,507.0,8.0,2020-09-04 15:21:39.219432,Average,Yes,Monthly,Condo,1789.0
791456,37.0,Male,3686.0,Single,,PhD,Unemployed,38.0114126443811,Suburban,Basic,2.0,17.0,801.0,4.0,2020-08-16 15:21:39.155231,,Yes,Weekly,Apartment,942.0
218545,26.0,Male,5099.0,Single,4.0,High School,Self-Employed,26.78667823490127,Rural,Comprehensive,,10.0,848.0,6.0,2022-05-17 15:21:39.185215,Average,No,Monthly,Condo,739.0
725627,50.0,Male,28198.0,Married,0.0,PhD,Self-Employed,32.896926119177465,Rural,Comprehensive,0.0,7.0,584.0,2.0,2022-08-25 15:21:39.281787,Average,Yes,Weekly,Apartment,1017.0
790910,37.0,Male,549.0,Married,1.0,High School,Unemployed,13.633163910063358,Rural,Basic,2.0,5.0,774.0,3.0,2020-04-29 15:21:39.168099,Average,Yes,Weekly,House,823.0
25839,44.0,Female,7982.0,Divorced,0.0,PhD,,30.843234579290115,Rural,Comprehensive,3.0,11.0,667.0,9.0,2024-08-14 15:21:39.155231,Average,Yes,Weekly,House,2362.0
257,35.0,Female,35682.0,Divorced,4.0,PhD,Employed,30.241596420781125,Rural,Premium,0.0,10.0,585.0,9.0,2023-06-28 15:21:39.095696,Average,Yes,Weekly,Condo,859.0
562840,18.0,Female,16011.0,Married,0.0,PhD,,20.933943726252146,Rural,Comprehensive,1.0,11.0,772.0,9.0,2022-11-17 15:21:39.155231,Poor,No,Monthly,House,856.0
433432,32.0,Female,829.0,Single,0.0,Master's,Self-Employed,17.919508362727044,Urban,Premium,1.0,1.0,571.0,7.0,2019-11-17 15:21:39.146733,Poor,Yes,Daily,Apartment,705.0
682409,30.0,Male,28666.0,Married,4.0,Bachelor's,Self-Employed,20.289300846691027,Urban,Premium,0.0,4.0,,9.0,2020-04-09 15:21:39.172097,Average,No,Daily,Condo,1732.0
1198884,48.0,Male,56401.0,Married,3.0,Bachelor's,Employed,28.898506500630265,Rural,Basic,0.0,19.0,646.0,8.0,2024-06-09 15:21:39.125660,Average,Yes,Weekly,Condo,207.0
953551,42.0,Female,45841.0,Single,0.0,Bachelor's,Employed,15.808067429786345,Suburban,Premium,2.0,12.0,733.0,8.0,2024-06-16 15:21:39.118178,Average,No,Daily,Condo,479.0
1043567,18.0,Female,7631.0,Married,,PhD,Employed,29.72295868704761,Rural,Basic,,14.0,777.0,7.0,2022-07-21 15:21:39.106582,Good,No,Daily,Apartment,626.0
315687,58.0,Male,55783.0,Divorced,3.0,Master's,,16.637508203424005,Rural,Comprehensive,1.0,1.0,641.0,6.0,2021-11-21 15:21:39.286113,Poor,No,Monthly,Condo,50.0
458925,38.0,Female,71296.0,Single,3.0,PhD,,28.95933261367333,Suburban,Premium,,8.0,548.0,8.0,2021-10-04 15:21:39.181605,,No,Rarely,Condo,2158.0
220531,56.0,Female,35922.0,Single,4.0,PhD,Self-Employed,3.964011738182733,Urban,Premium,2.0,6.0,517.0,5.0,2024-07-06 15:21:39.114118,Good,Yes,Monthly,House,811.0
64578,47.0,Male,628.0,Married,1.0,Master's,Unemployed,15.965779164797514,Rural,Premium,0.0,18.0,441.0,8.0,2023-11-25 15:21:39.289099,Good,Yes,Rarely,House,226.0
1046625,20.0,Male,,,4.0,Bachelor's,Self-Employed,44.82915074526757,Suburban,Premium,1.0,9.0,493.0,7.0,2021-03-28 15:21:39.132191,Good,Yes,Rarely,Apartment,1351.0
807969,25.0,Male,39042.0,Married,2.0,PhD,Self-Employed,49.56699077654476,Suburban,Premium,2.0,17.0,796.0,4.0,2022-07-11 15:21:39.155231,Average,No,Monthly,Apartment,23.0
1196497,20.0,Female,18509.0,Married,0.0,Master's,,23.81601979893625,Urban,Basic,1.0,2.0,705.0,6.0,2023-04-10 15:21:39.134960,Average,No,Rarely,Apartment,693.0
253744,47.0,Male,117052.0,Divorced,3.0,Master's,,41.41551814765509,Suburban,Basic,1.0,13.0,335.0,9.0,2023-02-10 15:21:39.288099,Poor,No,Rarely,Apartment,707.0
265518,27.0,Female,59011.0,Divorced,3.0,PhD,Self-Employed,18.40363803198852,Suburban,Basic,,8.0,432.0,6.0,2022-04-16 15:21:39.155231,Good,Yes,Weekly,Condo,1094.0
914720,51.0,Female,91715.0,Married,4.0,Master's,Unemployed,25.766015410931605,Urban,Premium,2.0,12.0,637.0,4.0,2022-10-18 15:21:39.289099,,No,Daily,Apartment,45.0
898318,53.0,Male,,Married,4.0,Master's,Self-Employed,9.618512951378282,Urban,Premium,,7.0,431.0,2.0,2024-04-07 15:21:39.193945,Poor,Yes,Daily,Apartment,2147.0
1097030,55.0,Female,8881.0,Divorced,3.0,Master's,Employed,,Rural,Premium,1.0,12.0,673.0,7.0,2021-03-07 15:21:39.185215,Good,Yes,Monthly,Apartment,1405.0
14674,27.0,Male,22763.0,Divorced,4.0,High School,Unemployed,15.95960857187168,Urban,Premium,,10.0,511.0,5.0,2020-12-12 15:21:39.097737,Good,No,Rarely,Condo,1203.0
301912,37.0,Male,,Single,4.0,Bachelor's,Unemployed,15.045548675493857,Suburban,Comprehensive,3.0,6.0,695.0,6.0,2020-04-29 15:21:39.206847,Good,Yes,Monthly,House,2197.0
595528,56.0,Male,23258.0,Married,0.0,Master's,Self-Employed,14.866964239761764,Suburban,Comprehensive,,16.0,543.0,5.0,2019-09-04 15:21:39.230483,Good,No,Monthly,Condo,1817.0
802953,46.0,Female,45418.0,Divorced,3.0,High School,,38.48383630229712,Rural,Comprehensive,,16.0,716.0,9.0,2019-11-13 15:21:39.190215,Poor,No,Rarely,Apartment,2125.0
872966,50.0,Female,52768.0,,2.0,High School,Unemployed,13.674968768821929,Rural,Premium,0.0,0.0,535.0,4.0,2020-07-17 15:21:39.164044,,Yes,Weekly,House,589.0
754729,24.0,Female,120126.0,Single,4.0,Master's,Self-Employed,51.26575076291425,Rural,Premium,,19.0,799.0,6.0,2022-05-17 15:21:39.144722,Poor,Yes,Monthly,Apartment,1324.0
631596,59.0,Female,11865.0,Married,,Bachelor's,Self-Employed,19.13733063071863,Urban,Premium,2.0,16.0,421.0,7.0,2022-04-13 15:21:39.182597,Good,No,Monthly,Condo,518.0
536803,37.0,Female,3637.0,Single,4.0,Bachelor's,,20.980027692057888,Suburban,Comprehensive,,8.0,679.0,9.0,2021-11-27 15:21:39.087123,Good,No,Weekly,House,2750.0
382062,44.0,Female,9984.0,Married,4.0,High School,Unemployed,38.50683098025307,Suburban,Basic,1.0,9.0,729.0,1.0,2020-03-11 15:21:39.092127,Average,No,Rarely,House,966.0
560287,54.0,Male,5034.0,Married,1.0,Bachelor's,Unemployed,34.738700316422666,Suburban,Comprehensive,0.0,7.0,790.0,4.0,2020-11-17 15:21:39.126661,Good,Yes,Daily,Condo,609.0
1195310,52.0,Male,38284.0,Married,4.0,PhD,Employed,7.789615889282826,Suburban,Premium,1.0,11.0,478.0,7.0,2020-10-14 15:21:39.271453,Poor,No,Daily,House,994.0
826787,60.0,Male,2714.0,Married,4.0,Master's,Self-Employed,21.57017586420381,Suburban,Premium,2.0,11.0,636.0,7.0,2023-11-30 15:21:39.237118,Good,No,Monthly,Condo,997.0
834848,53.0,Male,49285.0,Single,2.0,High School,Unemployed,15.98127787956382,Rural,Basic,1.0,15.0,494.0,1.0,2021-11-16 15:21:39.134960,Average,Yes,Rarely,Apartment,20.0
1186970,54.0,Female,81981.0,Single,,Master's,Employed,28.48230885034712,Urban,Premium,2.0,12.0,434.0,9.0,2020-10-01 15:21:39.151732,Good,No,Monthly,Apartment,2210.0
1144489,18.0,Male,15562.0,Divorced,0.0,PhD,Self-Employed,12.948437026120176,Suburban,Premium,1.0,17.0,338.0,2.0,2021-08-03 15:21:39.096739,Average,Yes,Rarely,Apartment,959.0
1109530,62.0,Female,3323.0,Married,2.0,Master's,,20.955150179054385,Urban,Basic,1.0,14.0,514.0,3.0,2023-08-07 15:21:39.144722,Average,No,Monthly,Condo,2881.0
90011,58.0,Female,29505.0,Divorced,1.0,Bachelor's,Self-Employed,8.260035148850365,Urban,Basic,,12.0,716.0,7.0,2021-11-14 15:21:39.155231,Good,No,Monthly,Apartment,1871.0
331305,28.0,Female,8470.0,Divorced,3.0,Master's,Employed,17.368890661027194,Urban,Comprehensive,1.0,1.0,,4.0,2022-09-04 15:21:39.283783,Average,Yes,Monthly,Apartment,484.0
663548,55.0,Female,61627.0,Single,2.0,PhD,Self-Employed,,Rural,Basic,,8.0,672.0,6.0,2024-02-10 15:21:39.148733,,No,Daily,House,1370.0
837905,54.0,Female,,Married,0.0,High School,,17.79361145390089,Suburban,Comprehensive,1.0,6.0,391.0,2.0,2023-09-09 15:21:39.245086,,Yes,Weekly,House,29.0
546271,52.0,Female,16081.0,Married,1.0,Bachelor's,Employed,13.979041028267597,Urban,Basic,,16.0,817.0,7.0,2024-04-29 15:21:39.149731,Good,Yes,Weekly,Condo,763.0
682328,45.0,Female,16081.0,Divorced,0.0,Master's,Unemployed,6.928808641727515,Rural,Comprehensive,,16.0,,8.0,2022-01-22 15:21:39.108562,Good,No,Weekly,Apartment,1346.0
701070,26.0,Male,18341.0,Divorced,3.0,High School,Unemployed,17.8432756220883,Rural,Comprehensive,1.0,19.0,578.0,5.0,2024-06-21 15:21:39.194829,Average,No,Daily,House,1033.0
438400,56.0,Female,3634.0,Divorced,0.0,Bachelor's,Employed,40.55810594452578,Urban,Premium,,10.0,313.0,3.0,2022-04-18 15:21:39.134960,Average,No,Weekly,House,1480.0
196422,20.0,Male,16453.0,Divorced,3.0,Bachelor's,Employed,21.652828809114347,Suburban,Comprehensive,0.0,8.0,733.0,4.0,2019-09-05 15:21:39.144722,Average,Yes,Daily,Condo,622.0
1087696,22.0,Male,11569.0,Divorced,4.0,Bachelor's,Unemployed,13.484619852048446,Suburban,Premium,3.0,17.0,607.0,5.0,2020-03-20 15:21:39.095696,Poor,No,Weekly,Condo,733.0
248911,18.0,Male,64984.0,Single,2.0,Master's,,33.28386787256977,Suburban,Comprehensive,,15.0,,3.0,2022-05-30 15:21:39.134960,,Yes,Daily,House,2593.0
1014690,35.0,Female,6909.0,Single,2.0,Master's,Unemployed,30.742170276209592,Suburban,Premium,,10.0,838.0,4.0,2024-01-15 15:21:39.108562,Good,No,Rarely,Condo,1069.0
268,56.0,Female,39726.0,Married,2.0,High School,Employed,13.317549493848784,Urban,Comprehensive,0.0,17.0,442.0,2.0,2019-09-26 15:21:39.198406,Average,No,Daily,Condo,1117.0
199927,52.0,Female,1338.0,Married,2.0,High School,,10.94729196586538,Suburban,Basic,0.0,8.0,475.0,1.0,2020-09-08 15:21:39.095696,Average,Yes,Daily,House,255.0
1061361,56.0,Male,82950.0,Divorced,1.0,PhD,Employed,51.84918314382208,Rural,Basic,0.0,12.0,638.0,5.0,2023-11-03 15:21:39.172097,Average,No,Daily,Condo,1404.0
91526,19.0,Male,4614.0,Single,3.0,Master's,,8.16751676261727,Suburban,Basic,,3.0,401.0,9.0,2023-10-29 15:21:39.272456,Poor,No,Monthly,House,925.0
311228,52.0,Female,18920.0,Divorced,2.0,Bachelor's,Self-Employed,34.7521077162808,Urban,Premium,,14.0,788.0,9.0,2021-12-02 15:21:39.289099,Good,Yes,Rarely,Condo,173.0
1177734,18.0,Female,28215.0,Divorced,2.0,Bachelor's,Employed,39.68280570942645,Rural,Premium,2.0,12.0,541.0,4.0,2021-06-16 15:21:39.248098,Average,No,Daily,House,1298.0
1005898,64.0,Male,8881.0,Married,3.0,PhD,Self-Employed,24.66974523433313,Urban,Comprehensive,1.0,12.0,767.0,4.0,2021-09-28 15:21:39.237118,Average,Yes,Monthly,Apartment,811.0
31285,54.0,Male,63719.0,Married,4.0,High School,Unemployed,40.73580784069923,Rural,Premium,2.0,5.0,449.0,1.0,2024-05-14 15:21:39.143708,Good,No,Daily,House,492.0
384158,26.0,Female,1480.0,Divorced,2.0,Bachelor's,Unemployed,,Urban,Premium,0.0,16.0,586.0,2.0,2022-02-27 15:21:39.134960,Poor,Yes,Daily,Condo,992.0
885566,61.0,Female,,Married,0.0,High School,,,Rural,Premium,2.0,10.0,388.0,9.0,2020-11-16 15:21:39.237118,Poor,No,Rarely,Condo,572.0
1086762,50.0,Female,6093.0,Single,3.0,High School,Unemployed,26.622804076129206,Urban,Comprehensive,2.0,11.0,639.0,6.0,2023-01-19 15:21:39.175719,Poor,Yes,Monthly,Condo,785.0
1022398,48.0,Male,,Single,0.0,High School,Self-Employed,25.066335569381405,Urban,Basic,2.0,4.0,581.0,9.0,2023-11-17 15:21:39.265513,Good,No,Weekly,Apartment,191.0
473221,33.0,Male,471.0,Divorced,1.0,High School,Unemployed,,Urban,Premium,,5.0,787.0,2.0,2019-12-23 15:21:39.248098,Good,No,Weekly,House,1038.0
289035,43.0,Male,3189.0,Married,2.0,PhD,Employed,17.69512538084864,Suburban,Premium,,8.0,653.0,8.0,2021-05-09 15:21:39.126661,Good,Yes,Rarely,House,2671.0
800465,61.0,Male,9042.0,Married,,High School,Unemployed,34.08807300744609,Suburban,Premium,1.0,12.0,623.0,1.0,2022-05-03 15:21:39.190215,Average,Yes,Daily,House,1598.0
802320,33.0,Female,4847.0,Divorced,4.0,PhD,Employed,30.91216144512591,Suburban,Comprehensive,,7.0,409.0,2.0,2020-07-19 15:21:39.226954,Poor,No,Rarely,House,1167.0
934096,34.0,Male,15962.0,Married,4.0,Bachelor's,Employed,26.395927543459056,Suburban,Basic,2.0,4.0,,3.0,2020-09-10 15:21:39.146733,Average,No,Rarely,House,1757.0
1107741,52.0,Female,20489.0,Single,0.0,Master's,Unemployed,7.879012928707778,Urban,Basic,0.0,12.0,847.0,9.0,2021-08-30 15:21:39.093681,Poor,No,Rarely,House,966.0
1008521,53.0,Male,47775.0,Married,4.0,Master's,Unemployed,21.988158484366807,Urban,Comprehensive,,5.0,655.0,5.0,2022-08-09 15:21:39.207847,Good,No,Daily,Condo,135.0
494776,52.0,Female,34389.0,Divorced,4.0,PhD,,43.5879820882094,Rural,Comprehensive,0.0,13.0,515.0,4.0,2019-11-15 15:21:39.249100,Good,No,Daily,Apartment,879.0
47215,21.0,Male,17107.0,Married,0.0,High School,Unemployed,39.45684920673439,Suburban,Basic,0.0,15.0,593.0,3.0,2023-10-24 15:21:39.206847,Poor,Yes,Weekly,House,939.0
856586,37.0,Female,63953.0,Divorced,1.0,High School,Self-Employed,25.75283522648704,Urban,Basic,0.0,2.0,437.0,9.0,2023-05-02 15:21:39.206847,Average,Yes,Rarely,House,1099.0
641494,23.0,Female,26743.0,Married,3.0,PhD,Self-Employed,29.94880926895157,Urban,Basic,,18.0,451.0,4.0,2020-01-12 15:21:39.233998,Average,Yes,Weekly,Apartment,3126.0
408180,42.0,Male,60924.0,Married,3.0,Bachelor's,Self-Employed,15.891682726795592,Suburban,Basic,0.0,18.0,595.0,7.0,2023-01-08 15:21:39.231531,Good,Yes,Monthly,Apartment,191.0
135957,63.0,Female,29306.0,Divorced,3.0,PhD,Unemployed,5.09649790522531,Suburban,Comprehensive,0.0,2.0,,1.0,2024-05-18 15:21:39.095696,Good,No,Monthly,House,1885.0
502404,53.0,Male,17087.0,Married,3.0,PhD,,16.979197966164648,Urban,Basic,1.0,7.0,494.0,5.0,2022-10-10 15:21:39.286113,Average,No,Weekly,Condo,986.0
624959,24.0,Male,4845.0,Divorced,3.0,Bachelor's,,40.52723196588326,Urban,Premium,2.0,2.0,647.0,8.0,2022-03-01 15:21:39.217387,,Yes,Daily,House,708.0
668270,40.0,Male,66251.0,Married,4.0,Bachelor's,Unemployed,6.092598599675803,Suburban,Comprehensive,1.0,17.0,600.0,9.0,2019-09-27 15:21:39.115178,Poor,No,Rarely,Condo,261.0
117867,19.0,Male,20659.0,Single,1.0,PhD,Employed,23.327424180022625,Urban,Premium,0.0,17.0,,5.0,2024-03-26 15:21:39.166062,Average,No,Weekly,Condo,241.0
251768,51.0,Male,8098.0,Married,3.0,High School,,14.721125437474669,Urban,Basic,0.0,4.0,773.0,2.0,2021-04-04 15:21:39.134960,Poor,Yes,Daily,House,487.0
739797,42.0,Male,65934.0,Divorced,1.0,High School,Employed,4.652469384966808,Rural,Comprehensive,2.0,2.0,313.0,3.0,2022-03-29 15:21:39.192212,Average,Yes,Monthly,Condo,439.0
340293,33.0,Male,35424.0,Single,0.0,PhD,Self-Employed,18.266519363039222,Urban,Premium,2.0,17.0,393.0,5.0,2019-10-25 15:21:39.285112,Good,Yes,Rarely,House,2948.0
824094,28.0,Female,8506.0,Married,3.0,Master's,Employed,15.929245384070146,Rural,Comprehensive,,14.0,431.0,6.0,2022-08-21 15:21:39.124659,Good,Yes,Weekly,Condo,1766.0
447267,48.0,Male,5848.0,Married,2.0,High School,,45.95819493806623,Urban,Comprehensive,0.0,10.0,,9.0,2021-02-02 15:21:39.288099,Poor,No,Weekly,Condo,774.0
666199,47.0,Female,47055.0,Divorced,1.0,PhD,Employed,16.28521842794569,Suburban,Basic,1.0,9.0,415.0,8.0,2019-11-05 15:21:39.191219,Good,Yes,Rarely,Condo,2458.0
314058,44.0,Male,73925.0,Single,1.0,High School,Employed,47.78053530956891,Urban,Basic,0.0,19.0,771.0,4.0,2021-03-14 15:21:39.126661,Average,Yes,Weekly,Condo,190.0
229612,45.0,Male,21859.0,Single,2.0,Bachelor's,Self-Employed,21.352747036189832,Suburban,Comprehensive,0.0,5.0,737.0,3.0,2020-08-12 15:21:39.084065,Poor,Yes,Monthly,Condo,738.0
911525,58.0,Male,102321.0,Single,4.0,Bachelor's,Unemployed,13.444946016745424,Suburban,Comprehensive,,0.0,479.0,3.0,2019-12-04 15:21:39.237118,Good,Yes,Weekly,Apartment,23.0
1117802,33.0,Female,124271.0,Married,3.0,Master's,,9.158097606389136,Rural,Basic,1.0,9.0,434.0,3.0,2024-03-04 15:21:39.082499,Poor,Yes,Monthly,House,195.0
480290,31.0,Female,17063.0,Divorced,2.0,High School,Employed,38.59392030006559,Suburban,Premium,1.0,3.0,466.0,2.0,2019-12-13 15:21:39.244069,Poor,Yes,Weekly,House,1735.0
621106,,Male,16274.0,Single,3.0,High School,Employed,10.302639076822052,Urban,Basic,1.0,13.0,,9.0,2021-01-09 15:21:39.206847,Poor,No,Weekly,Condo,538.0
1221,39.0,Female,52507.0,Divorced,1.0,PhD,Self-Employed,13.91008218633021,Rural,Basic,1.0,15.0,345.0,6.0,2024-04-02 15:21:39.267454,Poor,Yes,Daily,House,1359.0
933719,25.0,Male,27725.0,Single,3.0,PhD,Unemployed,41.025420605463545,Urban,Premium,0.0,7.0,,7.0,2021-05-03 15:21:39.155231,Average,Yes,Monthly,Apartment,2529.0
282760,25.0,Male,382.0,Married,2.0,Master's,,11.072426897182414,Rural,Basic,,16.0,707.0,8.0,2023-05-19 15:21:39.108562,Poor,Yes,Monthly,Apartment,1116.0
507358,29.0,Male,71614.0,Divorced,2.0,Bachelor's,Unemployed,29.68362285889711,Rural,Premium,1.0,15.0,725.0,1.0,2019-11-20 15:21:39.146733,,No,Rarely,Apartment,1027.0
19195,34.0,Female,,Single,0.0,Master's,Unemployed,37.164965655013305,Rural,Comprehensive,,15.0,497.0,2.0,2023-01-21 15:21:39.237118,Average,No,Weekly,House,30.0
601711,21.0,Female,6837.0,Divorced,4.0,Master's,Unemployed,35.00888636554288,Rural,Premium,2.0,3.0,336.0,9.0,2024-02-18 15:21:39.155231,Good,Yes,Rarely,House,715.0
1116729,40.0,Male,141935.0,Married,3.0,PhD,,23.207410625671336,Rural,Basic,,12.0,328.0,8.0,2020-12-05 15:21:39.134960,Average,Yes,Rarely,House,2412.0
291320,36.0,Male,104077.0,Single,0.0,High School,,20.71924030761421,Rural,Basic,1.0,9.0,772.0,9.0,2023-11-16 15:21:39.103737,Good,No,Rarely,Condo,110.0
610909,26.0,Male,23777.0,Single,,PhD,Employed,,Suburban,Basic,1.0,15.0,789.0,6.0,2021-11-04 15:21:39.259788,Average,No,Daily,Condo,1264.0
597699,47.0,Female,58849.0,Divorced,4.0,PhD,Unemployed,,Suburban,Comprehensive,0.0,4.0,372.0,1.0,2021-12-12 15:21:39.092127,Good,No,Daily,Condo,542.0
894638,41.0,Female,,Divorced,3.0,Bachelor's,,34.39691476619144,Suburban,Premium,,19.0,419.0,1.0,2023-04-04 15:21:39.288099,Good,No,Rarely,Apartment,612.0
913809,42.0,Male,1543.0,Divorced,1.0,Master's,Unemployed,12.17080127531187,Urban,Basic,3.0,9.0,497.0,3.0,2023-10-24 15:21:39.116179,Poor,No,Daily,House,662.0
409332,29.0,Male,835.0,Married,4.0,PhD,Unemployed,,Urban,Comprehensive,0.0,6.0,685.0,6.0,2022-05-25 15:21:39.116179,Good,No,Rarely,Apartment,615.0
1110572,,Male,14092.0,Divorced,0.0,Master's,,,Suburban,Basic,1.0,9.0,583.0,1.0,2020-04-08 15:21:39.134960,Good,Yes,Weekly,Condo,790.0
153964,61.0,Female,8387.0,Single,1.0,Master's,Self-Employed,19.87898703503121,Urban,Premium,0.0,10.0,402.0,1.0,2021-02-18 15:21:39.218388,Poor,Yes,Monthly,House,1233.0
353556,57.0,Female,34390.0,Married,0.0,PhD,,23.818005804413488,Suburban,Premium,0.0,1.0,,3.0,2024-04-26 15:21:39.181605,Average,No,Daily,Condo,513.0
894406,51.0,Female,12557.0,Single,3.0,Master's,Employed,16.920724867440136,Rural,Premium,0.0,1.0,771.0,3.0,2023-04-06 15:21:39.261856,Good,Yes,Weekly,Condo,223.0
384849,22.0,Female,25702.0,Divorced,1.0,Bachelor's,Employed,43.93679554460216,Suburban,Basic,0.0,6.0,759.0,2.0,2021-04-10 15:21:39.103944,Good,No,Rarely,Apartment,1447.0
722047,54.0,Male,635.0,,4.0,PhD,Self-Employed,22.090140011692124,Rural,Basic,0.0,2.0,462.0,5.0,2020-01-03 15:21:39.264504,Poor,Yes,Monthly,House,2130.0
31576,39.0,Male,25806.0,Married,0.0,PhD,Unemployed,39.71982749348148,Rural,Comprehensive,1.0,13.0,667.0,1.0,2021-01-18 15:21:39.194829,Poor,Yes,Rarely,Apartment,563.0
155041,40.0,Female,50563.0,Single,3.0,PhD,Self-Employed,49.83225308841662,Suburban,Basic,0.0,6.0,534.0,7.0,2019-12-03 15:21:39.272456,Average,No,Monthly,Condo,99.0
596789,31.0,Male,10190.0,Divorced,2.0,High School,,4.683729313960882,Suburban,Premium,,0.0,529.0,3.0,2020-09-01 15:21:39.196387,Average,Yes,Rarely,Apartment,742.0
211567,57.0,Female,15776.0,Married,,Bachelor's,Employed,,Rural,Comprehensive,2.0,15.0,602.0,2.0,2023-12-01 15:21:39.181605,,No,Monthly,Apartment,588.0
84816,22.0,Male,,Single,3.0,High School,,,Suburban,Comprehensive,,17.0,602.0,3.0,2021-05-12 15:21:39.098696,Good,Yes,Rarely,House,39.0
47784,50.0,Male,15456.0,Divorced,0.0,Bachelor's,,18.07955445554046,Suburban,Basic,,18.0,387.0,3.0,2023-06-09 15:21:39.250151,Good,No,Monthly,Apartment,2102.0
1059409,20.0,Female,,Married,1.0,Master's,Self-Employed,36.75267867500046,Suburban,Comprehensive,2.0,12.0,727.0,2.0,2024-04-30 15:21:39.214388,Average,No,Weekly,Apartment,316.0
1020003,31.0,Male,122387.0,Divorced,0.0,Master's,Self-Employed,6.018023266066786,Rural,Basic,1.0,2.0,,2.0,2019-10-17 15:21:39.172097,Average,No,Daily,Apartment,45.0
953475,26.0,Female,147517.0,Single,4.0,High School,,10.677083116740874,Suburban,Premium,0.0,19.0,365.0,4.0,2021-06-07 15:21:39.291118,Average,Yes,Rarely,Apartment,163.0
595301,34.0,Female,18795.0,Divorced,0.0,High School,Self-Employed,25.0338431069288,Urban,Comprehensive,,19.0,701.0,2.0,2023-06-11 15:21:39.205850,Good,No,Daily,Condo,1328.0
274788,21.0,Male,17115.0,Divorced,0.0,High School,Self-Employed,22.48017335946573,Rural,Basic,0.0,19.0,,8.0,2021-10-27 15:21:39.092127,Average,No,Weekly,Apartment,499.0
653002,41.0,Male,118787.0,Married,4.0,Master's,,25.664712604657225,Suburban,Premium,,13.0,320.0,9.0,2022-08-06 15:21:39.188220,Good,No,Daily,Condo,561.0
729669,23.0,Female,55366.0,Married,3.0,High School,,6.722742289379835,Rural,Basic,2.0,6.0,627.0,4.0,2022-10-03 15:21:39.173834,Poor,Yes,Daily,Condo,3244.0
465467,29.0,Male,18031.0,Single,3.0,Bachelor's,Unemployed,15.148345011395946,Rural,Premium,,9.0,705.0,1.0,2022-05-24 15:21:39.261856,Average,Yes,Rarely,Condo,1149.0
262001,59.0,Male,34111.0,Single,3.0,Bachelor's,Unemployed,24.33896693813564,Urban,Premium,0.0,10.0,,8.0,2024-04-22 15:21:39.199447,Good,No,Rarely,Condo,838.0
790287,38.0,Male,33243.0,Married,0.0,Master's,Self-Employed,25.792755295280504,Urban,Basic,0.0,0.0,830.0,1.0,2022-01-08 15:21:39.122134,Average,Yes,Daily,House,2413.0
