predicted_premium,actual_premium,decision,premium_tier
1111.3086648137576,946.0,HIGH_RISK_RULE,REVIEW
734.5138117620517,150.0,STANDARD,STANDARD
1188.1358116705983,464.0,STANDARD,STANDARD
1137.7504515455676,2551.0,STANDARD,STANDARD
1140.322322026337,1033.0,STANDARD,STANDARD
1001.2509666700541,574.0,STANDARD,STANDARD
1113.2508285964839,781.0,STANDARD,STANDARD
1053.9358798692297,992.0,STANDARD,STANDARD
1031.6644343816502,333.0,STANDARD,STANDARD
1157.4878841956981,556.0,STANDARD,STANDARD
1559.428138353099,1442.0,ELEVATED,ELEVATED
1051.098988135237,549.0,STANDARD,STANDARD
1182.0813158808076,1821.0,REVIEW_SENIOR_SMOKER,REVIEW
1079.8870927416742,3728.0,STANDARD,STANDARD
1117.7793058249422,1090.0,STANDARD,STANDARD
749.6745023439805,1085.0,STANDARD,STANDARD
1097.331126897596,1582.0,HIGH_RISK_RULE,REVIEW
1139.2435054966993,431.0,STANDARD,STANDARD
1037.170883042925,657.0,STANDARD,STANDARD
1123.2374058216972,447.0,STANDARD,STANDARD
935.7171432857639,150.0,STANDARD,STANDARD
1034.985460543394,2972.0,STANDARD,STANDARD
1134.3998520385176,1504.0,STANDARD,STANDARD
1161.2093630851687,1171.0,STANDARD,STANDARD
1050.0219122810734,1069.0,STANDARD,STANDARD
1055.04475870451,1421.0,STANDARD,STANDARD
1043.225270071959,715.0,STANDARD,STANDARD
1137.4670021366642,1086.0,STANDARD,STANDARD
1032.700046996933,657.0,STANDARD,STANDARD
1098.036291682724,952.0,STANDARD,STANDARD
1153.189520344684,587.0,STANDARD,STANDARD
727.7644214404983,347.0,STANDARD,STANDARD
1115.44019805478,2666.0,STANDARD,STANDARD
1047.8621728818948,2575.0,STANDARD,STANDARD
1034.7002136140318,469.0,STANDARD,STANDARD
1039.4258272675913,916.0,STANDARD,STANDARD
731.0393891599846,590.0,STANDARD,STANDARD
1054.0195698714983,482.0,STANDARD,STANDARD
1054.3960267352284,1636.0,STANDARD,STANDARD
1135.283270727946,1334.0,STANDARD,STANDARD
1136.7188499889526,681.0,STANDARD,STANDARD
1135.0818948791657,449.0,REVIEW_CREDIT_VEHICLE,REVIEW
766.355143843896,2850.0,STANDARD,STANDARD
1128.4473144097533,488.0,STANDARD,STANDARD
736.9437401927394,50.0,STANDARD,STANDARD
1271.4306440199914,955.0,ELEVATED,ELEVATED
1136.6177691934997,1113.0,STANDARD,STANDARD
1091.8277734797514,2626.0,STANDARD,STANDARD
1447.9895318893632,2693.0,ELEVATED,ELEVATED
1051.6129558885614,199.0,STANDARD,STANDARD
1054.9339506907388,24.0,STANDARD,STANDARD
1133.9099472449536,542.0,STANDARD,STANDARD
1131.395728149807,361.0,REVIEW_CREDIT_VEHICLE,REVIEW
1039.1764587534972,719.0,STANDARD,STANDARD
729.1519446123348,142.0,STANDARD,STANDARD
1270.279269579582,1140.0,ELEVATED,ELEVATED
1049.9053153955126,446.0,STANDARD,STANDARD
1069.8936353035535,2726.0,STANDARD,STANDARD
1053.171248765572,1501.0,STANDARD,STANDARD
1066.751082666176,645.0,REVIEW_SENIOR_SMOKER,REVIEW
1041.406629348848,964.0,REVIEW_CREDIT_VEHICLE,REVIEW
1094.4783091375914,1262.0,STANDARD,STANDARD
1036.7562783163694,1397.0,STANDARD,STANDARD
1135.3308577466914,2482.0,STANDARD,STANDARD
1063.743029814154,2327.0,STANDARD,STANDARD
1138.1200238052927,945.0,STANDARD,STANDARD
1444.2034928016355,75.0,ELEVATED,ELEVATED
1245.5051424104995,1635.0,ELEVATED,ELEVATED
1128.0496842264274,818.0,REVIEW_CREDIT_VEHICLE,REVIEW
1093.7813476307538,1616.0,REVIEW_SENIOR_SMOKER,REVIEW
1053.9358798692297,3165.0,STANDARD,STANDARD
1130.7959155065626,1186.0,STANDARD,STANDARD
1203.706589204448,1544.0,ELEVATED,ELEVATED
1063.2871958848248,1176.0,STANDARD,STANDARD
1078.3138128964208,1476.0,STANDARD,STANDARD
1169.5911115285985,966.0,STANDARD,STANDARD
1162.5752743115597,514.0,STANDARD,STANDARD
727.6700339305816,145.0,STANDARD,STANDARD
1051.9005163254433,1789.0,STANDARD,STANDARD
1055.0757563144161,220.0,STANDARD,STANDARD
1055.6525935537406,463.0,STANDARD,STANDARD
1135.0301515556516,2145.0,STANDARD,STANDARD
1048.4122477374653,617.0,STANDARD,STANDARD
1109.6865459070063,2102.0,REVIEW_SENIOR_SMOKER,REVIEW
1041.6208741139048,1348.0,STANDARD,STANDARD
1248.6642954729955,523.0,ELEVATED,ELEVATED
1424.4040014818727,112.0,HIGH_RISK_RULE,REVIEW
1110.0743767907834,393.0,REVIEW_CREDIT_VEHICLE,REVIEW
1144.2192634741289,942.0,REVIEW_CREDIT_VEHICLE,REVIEW
1054.4736422462336,788.0,STANDARD,STANDARD
1173.7653738876422,2036.0,REVIEW_CREDIT_VEHICLE,REVIEW
1124.798312889508,1047.0,STANDARD,STANDARD
1412.8754001903849,571.0,ELEVATED,ELEVATED
1036.7097447786468,154.0,STANDARD,STANDARD
1144.2580155925514,1138.0,STANDARD,STANDARD
1213.0085676874937,488.0,REVIEW_CREDIT_VEHICLE,REVIEW
1139.7768442172026,1867.0,STANDARD,STANDARD
1123.0157770374715,574.0,REVIEW_CREDIT_VEHICLE,REVIEW
1010.4568513443513,703.0,STANDARD,STANDARD
1144.6170835822313,837.0,STANDARD,STANDARD
1170.8651760185523,2289.0,STANDARD,STANDARD
1118.5487680643002,431.0,HIGH_RISK_RULE,REVIEW
1136.8235510415636,29.0,STANDARD,STANDARD
1145.527807422467,556.0,STANDARD,STANDARD
1150.3331600839433,515.0,STANDARD,STANDARD
1115.8914004389512,130.0,STANDARD,STANDARD
1039.651742690207,1011.0,STANDARD,STANDARD
1344.901803369141,1068.0,REVIEW_SENIOR_SMOKER,REVIEW
1164.4614293272384,778.0,REVIEW_CREDIT_VEHICLE,REVIEW
1104.2271673693447,2869.0,STANDARD,STANDARD
1132.3598493967627,1410.0,STANDARD,STANDARD
735.1065782684507,101.0,STANDARD,STANDARD
1144.6639517105054,749.0,STANDARD,STANDARD
1057.7878859221826,941.0,STANDARD,STANDARD
1113.399230454745,1609.0,STANDARD,STANDARD
1169.6609037893402,60.0,STANDARD,STANDARD
1338.3907577308241,28.0,ELEVATED,ELEVATED
1053.8161129318585,835.0,STANDARD,STANDARD
1040.5964417005007,1541.0,STANDARD,STANDARD
1112.4001607923274,1421.0,REVIEW_CREDIT_VEHICLE,REVIEW
1050.9328106695289,1216.0,STANDARD,STANDARD
1432.3086083265275,304.0,ELEVATED,ELEVATED
1309.698067936821,855.0,ELEVATED,ELEVATED
1188.7692504755978,26.0,HIGH_RISK_RULE,REVIEW
1054.9556201352354,491.0,STANDARD,STANDARD
1055.256891971381,2289.0,STANDARD,STANDARD
1060.3843452571405,51.0,STANDARD,STANDARD
1022.9021823253086,214.0,STANDARD,STANDARD
736.8130394744877,372.0,STANDARD,STANDARD
966.7466994821447,306.0,STANDARD,STANDARD
1035.3212215027593,762.0,STANDARD,STANDARD
733.6589016799611,3913.0,STANDARD,STANDARD
1157.9388276343277,464.0,STANDARD,STANDARD
1031.6644343816502,538.0,STANDARD,STANDARD
1111.2694664892379,793.0,STANDARD,STANDARD
1137.8915262472008,924.0,STANDARD,STANDARD
1137.1475911475434,792.0,STANDARD,STANDARD
1365.8750716958814,1625.0,ELEVATED,ELEVATED
1175.3307903805744,1653.0,STANDARD,STANDARD
1035.1707164258262,2549.0,STANDARD,STANDARD
757.796718560153,33.0,STANDARD,STANDARD
1047.0320674505379,704.0,STANDARD,STANDARD
1139.3166155392128,149.0,REVIEW_CREDIT_VEHICLE,REVIEW
1433.0067546807177,2901.0,ELEVATED,ELEVATED
1158.61089833331,2327.0,STANDARD,STANDARD
1063.7801639214713,887.0,STANDARD,STANDARD
745.8276145139795,25.0,STANDARD,STANDARD
1023.2366221376175,769.0,STANDARD,STANDARD
1352.5179487923867,781.0,ELEVATED,ELEVATED
1254.8137795345035,1976.0,REVIEW_CREDIT_VEHICLE,REVIEW
1052.3299540098235,1327.0,STANDARD,STANDARD
1093.0164351183507,1452.0,STANDARD,STANDARD
1071.5250701530233,1142.0,STANDARD,STANDARD
1136.392872962525,408.0,HIGH_RISK_RULE,REVIEW
1053.9526148813525,763.0,STANDARD,STANDARD
1097.5459297674468,1875.0,STANDARD,STANDARD
1046.0929523752181,1462.0,STANDARD,STANDARD
1342.9397915899942,110.0,ELEVATED,ELEVATED
1034.7374223158358,1572.0,STANDARD,STANDARD
1189.890332586506,1419.0,HIGH_RISK_RULE,REVIEW
916.6734559762849,319.0,STANDARD,STANDARD
735.5238073737002,1209.0,STANDARD,STANDARD
1061.5532629521417,638.0,STANDARD,STANDARD
1077.1802021830208,33.0,STANDARD,STANDARD
1280.6412440639726,50.0,ELEVATED,ELEVATED
1152.413526425679,568.0,STANDARD,STANDARD
1208.5290652817953,533.0,ELEVATED,ELEVATED
1099.9454420938257,1253.0,REVIEW_CREDIT_VEHICLE,REVIEW
1140.8427938197447,532.0,STANDARD,STANDARD
1141.7727775505448,476.0,REVIEW_CREDIT_VEHICLE,REVIEW
1127.963417873139,2424.0,STANDARD,STANDARD
1133.0929928970393,130.0,REVIEW_CREDIT_VEHICLE,REVIEW
1061.5312391907507,906.0,STANDARD,STANDARD
1138.5054738749043,558.0,STANDARD,STANDARD
1051.7782011056092,190.0,STANDARD,STANDARD
1035.137365509713,471.0,STANDARD,STANDARD
738.4307101522656,241.0,STANDARD,STANDARD
747.4386200364914,97.0,STANDARD,STANDARD
1148.6603813730153,1020.0,STANDARD,STANDARD
1036.08950527442,740.0,STANDARD,STANDARD
948.035086255518,903.0,STANDARD,STANDARD
1123.31474542077,694.0,STANDARD,STANDARD
1404.2906162643599,100.0,ELEVATED,ELEVATED
1031.9189934297146,2644.0,STANDARD,STANDARD
1055.5616617849125,20.0,STANDARD,STANDARD
1049.3998756418068,812.0,STANDARD,STANDARD
1033.9708069658952,1125.0,STANDARD,STANDARD
1059.5266850448318,817.0,STANDARD,STANDARD
1138.934309935608,496.0,STANDARD,STANDARD
1051.9893649833405,997.0,STANDARD,STANDARD
1055.3673098394183,1284.0,STANDARD,STANDARD
1044.8806460312167,1375.0,STANDARD,STANDARD
1264.0721774303834,21.0,ELEVATED,ELEVATED
1457.4242768212375,3269.0,ELEVATED,ELEVATED
904.974753300756,387.0,STANDARD,STANDARD
864.7686642258562,232.0,STANDARD,STANDARD
1132.9907419819099,455.0,REVIEW_CREDIT_VEHICLE,REVIEW
1037.7918909316525,25.0,STANDARD,STANDARD
1035.2713398306767,792.0,STANDARD,STANDARD
1045.8740751633457,49.0,STANDARD,STANDARD
1064.972319983191,1419.0,STANDARD,STANDARD
1165.6100315070717,132.0,STANDARD,STANDARD
1063.0774951437415,671.0,STANDARD,STANDARD
1034.3434791383154,917.0,STANDARD,STANDARD
1195.8743387298587,2242.0,STANDARD,STANDARD
1062.7828790409062,1781.0,STANDARD,STANDARD
767.997900386711,346.0,STANDARD,STANDARD
1138.0995002392292,381.0,STANDARD,STANDARD
1334.3230002622054,438.0,ELEVATED,ELEVATED
1047.3153809586997,397.0,STANDARD,STANDARD
1054.5799194940673,1065.0,STANDARD,STANDARD
1131.427550369197,1721.0,STANDARD,STANDARD
1031.9189934297146,798.0,STANDARD,STANDARD
1079.3396484576122,2229.0,STANDARD,STANDARD
1140.2895305690786,1069.0,STANDARD,STANDARD
1055.7341620220034,2473.0,STANDARD,STANDARD
768.6847615314053,428.0,STANDARD,STANDARD
1058.5020900789066,2281.0,STANDARD,STANDARD
729.9421935267413,2237.0,STANDARD,STANDARD
1031.875603581864,1142.0,STANDARD,STANDARD
1481.3520103188703,23.0,REVIEW_SENIOR_SMOKER,REVIEW
1135.9108992705142,583.0,STANDARD,STANDARD
1043.9423810473586,573.0,STANDARD,STANDARD
1069.2153011001412,1112.0,REVIEW_SENIOR_SMOKER,REVIEW
1377.075172655395,111.0,ELEVATED,ELEVATED
1050.9328106695289,3914.0,STANDARD,STANDARD
1322.9847737815103,1117.0,ELEVATED,ELEVATED
1123.9038573648045,562.0,REVIEW_SENIOR_SMOKER,REVIEW
1146.964675351364,724.0,REVIEW_CREDIT_VEHICLE,REVIEW
1030.2432394618904,2083.0,STANDARD,STANDARD
1160.1892791296739,1017.0,STANDARD,STANDARD
1129.695110200523,1522.0,STANDARD,STANDARD
1161.0857967979368,39.0,STANDARD,STANDARD
1037.5481462265127,788.0,STANDARD,STANDARD
1049.3626354865178,1046.0,STANDARD,STANDARD
1050.9474545545895,945.0,STANDARD,STANDARD
1245.34455132703,514.0,ELEVATED,ELEVATED
1101.9818295541124,2481.0,STANDARD,STANDARD
1054.3696768008026,553.0,STANDARD,STANDARD
1159.258635007361,29.0,STANDARD,STANDARD
1132.6255402809804,1011.0,REVIEW_CREDIT_VEHICLE,REVIEW
1089.1038278560459,772.0,REVIEW_CREDIT_VEHICLE,REVIEW
1042.799432786651,618.0,STANDARD,STANDARD
728.5430604265488,430.0,STANDARD,STANDARD
1083.3805900577477,2485.0,REVIEW_SENIOR_SMOKER,REVIEW
1156.0389630047064,57.0,STANDARD,STANDARD
934.9206450193977,287.0,STANDARD,STANDARD
1034.0501990144774,671.0,STANDARD,STANDARD
1153.7247868024149,1031.0,STANDARD,STANDARD
1141.2041379475636,1221.0,REVIEW_SENIOR_SMOKER,REVIEW
1395.505112843503,3162.0,ELEVATED,ELEVATED
1049.4565673817067,1763.0,STANDARD,STANDARD
1051.5657831751828,462.0,REVIEW_SENIOR_SMOKER,REVIEW
1056.9403642780026,1750.0,STANDARD,STANDARD
766.1040083723555,905.0,STANDARD,STANDARD
1037.8142951926636,499.0,STANDARD,STANDARD
1205.553117399832,928.0,HIGH_RISK_RULE,REVIEW
1037.4244992314523,904.0,STANDARD,STANDARD
1153.1566441162477,4261.0,REVIEW_CREDIT_VEHICLE,REVIEW
1041.012232478331,2061.0,STANDARD,STANDARD
1030.6694062567797,633.0,STANDARD,STANDARD
1050.413682366758,595.0,STANDARD,STANDARD
1061.6524571943244,729.0,STANDARD,STANDARD
1177.3136867059284,337.0,REVIEW_CREDIT_VEHICLE,REVIEW
934.9640348672484,2027.0,STANDARD,STANDARD
1126.1821428185433,1663.0,STANDARD,STANDARD
1055.3609128781586,688.0,STANDARD,STANDARD
1128.4282847847735,1125.0,STANDARD,STANDARD
1038.9292625564406,1152.0,STANDARD,STANDARD
788.7164859715361,390.0,STANDARD,STANDARD
1033.1324243290983,710.0,STANDARD,STANDARD
731.8073073647315,1350.0,STANDARD,STANDARD
1154.2127775413912,1189.0,STANDARD,STANDARD
1062.467319554874,1724.0,STANDARD,STANDARD
1620.928555447207,2236.0,HIGH_RISK_RULE,REVIEW
1115.9149018476605,2156.0,STANDARD,STANDARD
1032.700046996933,1373.0,STANDARD,STANDARD
1057.1802344335288,3636.0,STANDARD,STANDARD
1095.1352360804563,744.0,HIGH_RISK_RULE,REVIEW
1188.3351514328049,382.0,STANDARD,STANDARD
1034.7509319131534,703.0,STANDARD,STANDARD
1154.5324219307888,2205.0,STANDARD,STANDARD
1144.952298934933,124.0,STANDARD,STANDARD
736.7485688812095,1363.0,STANDARD,STANDARD
1044.4147362219708,880.0,STANDARD,STANDARD
1053.1375776959499,1347.0,STANDARD,STANDARD
1122.622130422749,2320.0,STANDARD,STANDARD
1047.33691802468,799.0,STANDARD,STANDARD
1048.4964777580435,1556.0,STANDARD,STANDARD
1072.2213872110017,587.0,STANDARD,STANDARD
1181.4201677496394,1119.0,STANDARD,STANDARD
1037.22091043546,916.0,STANDARD,STANDARD
1129.810076764221,776.0,REVIEW_CREDIT_VEHICLE,REVIEW
1248.5974454475145,2960.0,ELEVATED,ELEVATED
1172.6276255306875,135.0,STANDARD,STANDARD
1161.4231327230523,1014.0,REVIEW_CREDIT_VEHICLE,REVIEW
1162.9603581517404,1871.0,STANDARD,STANDARD
1135.1571315350066,605.0,STANDARD,STANDARD
1048.958938266071,728.0,STANDARD,STANDARD
1128.494654172613,534.0,STANDARD,STANDARD
1037.03287784947,839.0,STANDARD,STANDARD
1118.1972470756132,772.0,REVIEW_SENIOR_SMOKER,REVIEW
1098.9926551151211,1489.0,STANDARD,STANDARD
1071.43768160075,466.0,STANDARD,STANDARD
1034.4514820050558,530.0,STANDARD,STANDARD
1294.6841278864651,2851.0,ELEVATED,ELEVATED
1113.22191385473,3165.0,STANDARD,STANDARD
764.5393845729092,2693.0,STANDARD,STANDARD
1596.9660081280372,531.0,ELEVATED,ELEVATED
1472.2127048914388,826.0,ELEVATED,ELEVATED
1033.3452225985134,1207.0,STANDARD,STANDARD
1385.89305177678,2039.0,ELEVATED,ELEVATED
1160.7221710099009,1620.0,REVIEW_CREDIT_VEHICLE,REVIEW
1014.0047260615285,736.0,STANDARD,STANDARD
1047.4270061310078,2610.0,STANDARD,STANDARD
1088.5295051053806,2005.0,HIGH_RISK_RULE,REVIEW
1137.7800028091797,1469.0,STANDARD,STANDARD
1474.237620892077,2047.0,ELEVATED,ELEVATED
1330.4717747575874,3061.0,ELEVATED,ELEVATED
1111.3986142469255,2700.0,STANDARD,STANDARD
1136.4043148058088,2418.0,STANDARD,STANDARD
1154.435968538514,1121.0,STANDARD,STANDARD
1050.8319023213428,38.0,STANDARD,STANDARD
765.9401712875026,358.0,STANDARD,STANDARD
1054.551969642306,987.0,STANDARD,STANDARD
723.2399378124268,2373.0,STANDARD,STANDARD
1054.699827457265,1824.0,STANDARD,STANDARD
1146.34265460285,619.0,STANDARD,STANDARD
1049.079262526967,1734.0,STANDARD,STANDARD
1053.3476062367379,1062.0,STANDARD,STANDARD
1156.9085882073284,317.0,STANDARD,STANDARD
1139.9978238853994,2161.0,STANDARD,STANDARD
1056.3472799587967,745.0,STANDARD,STANDARD
1050.4060216724545,23.0,STANDARD,STANDARD
1393.0294933848168,3511.0,ELEVATED,ELEVATED
1057.5678301135824,992.0,STANDARD,STANDARD
1318.1114988721154,29.0,ELEVATED,ELEVATED
1076.6303961014094,1576.0,STANDARD,STANDARD
1271.104984533335,38.0,REVIEW_CREDIT_VEHICLE,REVIEW
1038.9541222220473,477.0,STANDARD,STANDARD
1151.3950232176999,30.0,STANDARD,STANDARD
1151.7960812710912,790.0,STANDARD,STANDARD
1032.1301626299285,3855.0,STANDARD,STANDARD
1063.8390849318969,634.0,STANDARD,STANDARD
1138.1581301788917,3138.0,STANDARD,STANDARD
937.8962813116595,35.0,STANDARD,STANDARD
1049.5021853048486,515.0,STANDARD,STANDARD
1055.9056812721478,892.0,STANDARD,STANDARD
1132.8898463153084,1581.0,STANDARD,STANDARD
1230.301179370035,1672.0,ELEVATED,ELEVATED
1096.39004082502,3769.0,HIGH_RISK_RULE,REVIEW
1215.8279664579325,443.0,ELEVATED,ELEVATED
1128.7728120667518,1363.0,STANDARD,STANDARD
1092.7281349096293,674.0,HIGH_RISK_RULE,REVIEW
1137.850160136348,3764.0,REVIEW_CREDIT_VEHICLE,REVIEW
1149.16975294004,550.0,STANDARD,STANDARD
1147.9515475679539,172.0,HIGH_RISK_RULE,REVIEW
1039.0707766356638,588.0,STANDARD,STANDARD
1185.7799027675742,119.0,STANDARD,STANDARD
1032.5895012015694,1032.0,STANDARD,STANDARD
1054.9597740656795,1628.0,STANDARD,STANDARD
1049.4565673817067,1584.0,STANDARD,STANDARD
1068.1220362551092,861.0,STANDARD,STANDARD
1084.1596869123366,2362.0,STANDARD,STANDARD
1060.6747275576436,1204.0,STANDARD,STANDARD
1126.4317082438522,713.0,HIGH_RISK_RULE,REVIEW
1053.403480098422,3816.0,STANDARD,STANDARD
1038.2462324810315,522.0,STANDARD,STANDARD
1153.004174136117,59.0,STANDARD,STANDARD
1040.5535898640928,508.0,STANDARD,STANDARD
1042.0866681592493,933.0,STANDARD,STANDARD
1057.7682036665326,361.0,STANDARD,STANDARD
1053.4016005941576,587.0,STANDARD,STANDARD
1134.125737313575,2137.0,STANDARD,STANDARD
1148.6708472711036,739.0,STANDARD,STANDARD
1062.6788685131446,496.0,REVIEW_SENIOR_SMOKER,REVIEW
1094.244838306256,727.0,STANDARD,STANDARD
1014.3558672201365,650.0,STANDARD,STANDARD
1102.8695341607213,889.0,STANDARD,STANDARD
1130.5878379413066,286.0,STANDARD,STANDARD
1058.8240917472904,3710.0,STANDARD,STANDARD
1162.1416590086087,1214.0,REVIEW_CREDIT_VEHICLE,REVIEW
749.8550711673976,167.0,STANDARD,STANDARD
1189.1894208038632,1257.0,STANDARD,STANDARD
1058.90808108803,788.0,STANDARD,STANDARD
1381.559174252504,541.0,HIGH_RISK_RULE,REVIEW
1029.2975995667643,726.0,STANDARD,STANDARD
1036.1075210406523,587.0,STANDARD,STANDARD
1055.7375343345325,861.0,STANDARD,STANDARD
1136.3237266171413,3098.0,REVIEW_CREDIT_VEHICLE,REVIEW
1145.5865348233363,639.0,STANDARD,STANDARD
1038.7491255031648,908.0,STANDARD,STANDARD
1133.2110617765338,1404.0,STANDARD,STANDARD
1047.3301079514058,2047.0,STANDARD,STANDARD
1177.3886319839203,196.0,STANDARD,STANDARD
1309.0612527257852,1465.0,ELEVATED,ELEVATED
1242.7454833396862,1265.0,ELEVATED,ELEVATED
1177.5283331963706,591.0,STANDARD,STANDARD
1048.4016269407302,1004.0,STANDARD,STANDARD
1082.4974256164735,1399.0,STANDARD,STANDARD
1149.3518805423569,714.0,STANDARD,STANDARD
1062.8743200194974,521.0,STANDARD,STANDARD
1057.8106695327203,1053.0,STANDARD,STANDARD
1039.107234864382,345.0,STANDARD,STANDARD
1319.8775088733505,2611.0,ELEVATED,ELEVATED
1055.6105784038423,563.0,STANDARD,STANDARD
1032.1301626299285,100.0,STANDARD,STANDARD
1034.5239674503127,408.0,STANDARD,STANDARD
1432.9859955800991,2566.0,ELEVATED,ELEVATED
1198.0262854600376,38.0,STANDARD,STANDARD
1151.7012882991457,2074.0,STANDARD,STANDARD
1070.9642908735614,2676.0,STANDARD,STANDARD
1041.1178668975701,511.0,STANDARD,STANDARD
1350.3440593966684,2066.0,ELEVATED,ELEVATED
1056.0528191712322,963.0,STANDARD,STANDARD
1075.9383649290687,2316.0,REVIEW_SENIOR_SMOKER,REVIEW
1166.7476150242028,917.0,REVIEW_CREDIT_VEHICLE,REVIEW
1095.8571677185253,203.0,REVIEW_CREDIT_VEHICLE,REVIEW
1048.520040926918,2472.0,STANDARD,STANDARD
1134.6305372222062,1157.0,STANDARD,STANDARD
1167.7077074882554,1203.0,STANDARD,STANDARD
1266.149782197661,683.0,ELEVATED,ELEVATED
1293.552453164428,3160.0,ELEVATED,ELEVATED
1119.14466239552,571.0,STANDARD,STANDARD
1146.1880498662758,3899.0,REVIEW_CREDIT_VEHICLE,REVIEW
1048.4142361938664,1230.0,STANDARD,STANDARD
1075.7303093395383,881.0,STANDARD,STANDARD
1176.9497727178873,684.0,STANDARD,STANDARD
1148.9755537531214,1737.0,STANDARD,STANDARD
1176.8354729227185,651.0,STANDARD,STANDARD
1037.941327180366,1595.0,STANDARD,STANDARD
1137.4255907473762,1270.0,REVIEW_SENIOR_SMOKER,REVIEW
1051.6129558885614,3397.0,STANDARD,STANDARD
1053.1818691763394,381.0,STANDARD,STANDARD
1155.1541166666873,435.0,STANDARD,STANDARD
1144.0521327417896,485.0,STANDARD,STANDARD
1058.6791492763152,2071.0,STANDARD,STANDARD
1041.7915060381674,50.0,STANDARD,STANDARD
1161.013661770121,3279.0,STANDARD,STANDARD
1049.321795174593,471.0,STANDARD,STANDARD
1136.2345315083921,2168.0,STANDARD,STANDARD
1046.7484809834793,881.0,STANDARD,STANDARD
1034.0594093437494,708.0,REVIEW_SENIOR_SMOKER,REVIEW
1010.0147979083689,108.0,STANDARD,STANDARD
1051.9789086840583,948.0,STANDARD,STANDARD
1049.4057554743258,1087.0,STANDARD,STANDARD
1523.9572803639799,2341.0,ELEVATED,ELEVATED
754.6209387432722,397.0,STANDARD,STANDARD
1395.5824578093855,714.0,ELEVATED,ELEVATED
1148.4130684168165,2692.0,STANDARD,STANDARD
1054.0739878702768,542.0,STANDARD,STANDARD
1064.7714744262648,418.0,STANDARD,STANDARD
1056.1361437017886,703.0,STANDARD,STANDARD
737.2123084312072,191.0,STANDARD,STANDARD
1126.2609592439878,1574.0,STANDARD,STANDARD
1079.5611525581887,691.0,STANDARD,STANDARD
1457.3801760406814,1709.0,ELEVATED,ELEVATED
1052.3299540098235,1214.0,STANDARD,STANDARD
1053.6535492711776,716.0,STANDARD,STANDARD
1222.1279640662883,372.0,ELEVATED,ELEVATED
1077.4912520985201,1340.0,STANDARD,STANDARD
1036.671497421978,942.0,STANDARD,STANDARD
726.6468903320679,2301.0,STANDARD,STANDARD
1069.4857073269402,641.0,STANDARD,STANDARD
1038.3214995608378,524.0,STANDARD,STANDARD
1046.3683008320668,382.0,STANDARD,STANDARD
1310.4022560643828,585.0,ELEVATED,ELEVATED
1105.8144864544995,1388.0,STANDARD,STANDARD
1312.1479748530796,2178.0,ELEVATED,ELEVATED
1130.556316959411,2391.0,REVIEW_CREDIT_VEHICLE,REVIEW
752.2927781041086,155.0,STANDARD,STANDARD
1149.4358169579095,709.0,STANDARD,STANDARD
1145.8963631538218,1510.0,STANDARD,STANDARD
1039.5019429838453,220.0,STANDARD,STANDARD
1121.0414258455812,910.0,HIGH_RISK_RULE,REVIEW
1265.1369779723655,365.0,ELEVATED,ELEVATED
1046.8446083257513,839.0,STANDARD,STANDARD
1186.7903918419197,704.0,STANDARD,STANDARD
1164.4781606836148,1069.0,REVIEW_CREDIT_VEHICLE,REVIEW
1085.8070089250975,683.0,STANDARD,STANDARD
1455.1384079889062,119.0,ELEVATED,ELEVATED
1053.956128800284,742.0,STANDARD,STANDARD
737.4779607210943,233.0,STANDARD,STANDARD
1194.1574513215032,1021.0,STANDARD,STANDARD
1142.9923791281547,1452.0,STANDARD,STANDARD
1050.9328106695289,773.0,STANDARD,STANDARD
1101.1749780543441,1110.0,STANDARD,STANDARD
1052.0990230902469,1645.0,STANDARD,STANDARD
1055.2635339987673,1779.0,STANDARD,STANDARD
1064.2251317969133,930.0,STANDARD,STANDARD
1037.1213158351427,913.0,STANDARD,STANDARD
1145.4943742102578,531.0,REVIEW_CREDIT_VEHICLE,REVIEW
1056.3972323679293,2286.0,STANDARD,STANDARD
1150.661556488632,1672.0,STANDARD,STANDARD
1075.8344819125632,269.0,STANDARD,STANDARD
1147.5350149671085,1616.0,STANDARD,STANDARD
